"Task Lines Report    Date: 22/09/2022 13:42:32"
"Statistical Activity: Inventories Local    Mode: INT23    Task: 5.0.1 Delete prev task run data (Not Parallel)"

Order No.,Name,Type,Is Line Parallel
0,"5.0.1.1 Delete prev task data",CALCULATION DEFINITION,N
