"Classification Items in Group Report    Date: 22/09/2022 13:42:32"
"Statistical Activity: Inventories Local    Mode: INT23    Classification: SIC2007 SUT Publish  Inventories    Group: 01.20 Benchmark ABI but no QSI"

Code,Description,Table Header
09,"Mining Support Service Activities  ","09"
