"Task Lines Report    Date: 22/09/2022 13:42:32"
"Statistical Activity: Inventories Local    Mode: INT23    Task: Flags task (Not Parallel)"

Order No.,Name,Type,Is Line Parallel
0,"00.020 Deflator FLAGS",TIMESERIES IMPORT DEFINITION,N
