"Task Lines Report    Date: 22/09/2022 13:42:32"
"Statistical Activity: Inventories Local    Mode: INT23    Task: 3.2 Import pattern data 3.1 (Not Parallel)"

Order No.,Name,Type,Is Line Parallel
0,"3.2.1 Pattern Sector Industry",TIMESERIES IMPORT DEFINITION,N
