"Task Lines Report    Date: 22/09/2022 13:42:32"
"Statistical Activity: Inventories Local    Mode: INT23    Task: 4.8.3 Consistency Check ABI (Not Parallel)"

Order No.,Name,Type,Is Line Parallel
0,"4.3.3.1 ABI is Positive",CONSISTENCY CHECK DEFINITION,N
