"Task Lines Report    Date: 22/09/2022 13:42:32"
"Statistical Activity: Inventories Local    Mode: INT23    Task: 4.8.1 Consistency Check QSI Ind (Not Parallel)"

Order No.,Name,Type,Is Line Parallel
0,"4.1.3.1 OUTPUT is Positive",CONSISTENCY CHECK DEFINITION,N
